area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
関東,初日の出,明智平駐車場の初日の出,朝日が望めるビュースポット,https://www.walkerplus.com/spot/ar0309s29931/    ,巡る,    栃木県日光市細尾[地図],    【車】日光宇都宮道路清滝ICから約20分,    終日開放(ロープウェイ向い側の駐車場のみ)    明智平ロープウェイ側はロープウェイののみ開放,    なし,入場無料。, 0288-55-0331 明智平ロープウェイ,
栃木県,初日の出,明智平駐車場の初日の出,朝日が望めるビュースポット,https://www.walkerplus.com/spot/ar0309s29931/    ,巡る,    栃木県日光市細尾[地図],    【車】日光宇都宮道路清滝ICから約20分,    終日開放(ロープウェイ向い側の駐車場のみ)    明智平ロープウェイ側はロープウェイののみ開放,    なし,入場無料。, 0288-55-0331 明智平ロープウェイ,
関東,初日の出,大山山頂の初日の出,ブナやモミが生い茂る登山道を楽しむ,https://www.walkerplus.com/spot/ar0314s29977/    ,巡る,    神奈川県伊勢原市大山1[地図],    【電車】小田急小田原線伊勢原駅から大山ケーブル行きバスで約30分終点下車、徒歩15分で大山ケーブル駅。ケーブルカーで阿夫利神社駅下車、徒歩90分で大山山頂 【車】東名高速厚木ICから国道246号経由約30分、または東名高速伊勢原大山ICから約10分で市営大山第2駐車場。徒歩15分で大山ケーブル駅。ケーブルカーで阿夫利神社駅下車、徒歩90分で大山山頂,,    なし,ケーブルカー(大山ケーブル～阿夫利神社)往復 大人1120円、子供560円 。ケーブルカー片道 大人640円、子供320円, 0463-73-7373 伊勢原市観光協会(年末年始は休業),
神奈川県,初日の出,大山山頂の初日の出,ブナやモミが生い茂る登山道を楽しむ,https://www.walkerplus.com/spot/ar0314s29977/    ,巡る,    神奈川県伊勢原市大山1[地図],    【電車】小田急小田原線伊勢原駅から大山ケーブル行きバスで約30分終点下車、徒歩15分で大山ケーブル駅。ケーブルカーで阿夫利神社駅下車、徒歩90分で大山山頂 【車】東名高速厚木ICから国道246号経由約30分、または東名高速伊勢原大山ICから約10分で市営大山第2駐車場。徒歩15分で大山ケーブル駅。ケーブルカーで阿夫利神社駅下車、徒歩90分で大山山頂,,    なし,ケーブルカー(大山ケーブル～阿夫利神社)往復 大人1120円、子供560円 。ケーブルカー片道 大人640円、子供320円, 0463-73-7373 伊勢原市観光協会(年末年始は休業),
九州,初詣,紅葉八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar1040s05221/    ,巡る,    福岡県福岡市早良区高取1-26-55[地図],    【電車】地下鉄藤崎駅より徒歩8分 【バス】西鉄バス高取バス停より徒歩5分,    9:00頃～17:00    年末年始は12月31日9:00頃～1月1日21時頃、三が日以降は未定,    なし,, 092-821-2049,
福岡県,初詣,紅葉八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar1040s05221/    ,巡る,    福岡県福岡市早良区高取1-26-55[地図],    【電車】地下鉄藤崎駅より徒歩8分 【バス】西鉄バス高取バス停より徒歩5分,    9:00頃～17:00    年末年始は12月31日9:00頃～1月1日21時頃、三が日以降は未定,    なし,, 092-821-2049,
藤崎駅(福岡県),初詣,紅葉八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar1040s05221/    ,巡る,    福岡県福岡市早良区高取1-26-55[地図],    【電車】地下鉄藤崎駅より徒歩8分 【バス】西鉄バス高取バス停より徒歩5分,    9:00頃～17:00    年末年始は12月31日9:00頃～1月1日21時頃、三が日以降は未定,    なし,, 092-821-2049,
関東,初詣,笠森観音,日本唯一の「四方懸造り」の観音堂がある寺,https://www.walkerplus.com/spot/ar0312s30374/    ,巡る,    千葉県長生郡長南町笠森302[地図],    【電車】JR茂原駅から牛久駅行き小湊バス約30分「笠森」下車徒歩約5分 【車】東関東道市原ICから約30分、圏央道茂原長南ICから約10分,    8:00～16:00    (10月から3月) 8:00～16:30 (4月から9月)※12月31日20:00～1月1日16:00,    荒天時,拝観料 大人 300円 小人 100円 3が日は参拝料無料※令和2年1月4日より大人300円, 0475-46-0536 笠森寺(笠森観音),
千葉県,初詣,笠森観音,日本唯一の「四方懸造り」の観音堂がある寺,https://www.walkerplus.com/spot/ar0312s30374/    ,巡る,    千葉県長生郡長南町笠森302[地図],    【電車】JR茂原駅から牛久駅行き小湊バス約30分「笠森」下車徒歩約5分 【車】東関東道市原ICから約30分、圏央道茂原長南ICから約10分,    8:00～16:00    (10月から3月) 8:00～16:30 (4月から9月)※12月31日20:00～1月1日16:00,    荒天時,拝観料 大人 300円 小人 100円 3が日は参拝料無料※令和2年1月4日より大人300円, 0475-46-0536 笠森寺(笠森観音),
関東,初詣,深大寺,733年に開創された関東屈指の古刹,https://www.walkerplus.com/spot/ar0313s30393/    ,巡る,    東京都調布市深大寺元町5-15-1[地図],    【電車】京王線つつじヶ丘駅および調布駅より京王バス深大寺行の終点から徒歩すぐ、JR吉祥寺駅および三鷹駅より小田急バス深大寺行の終点下車徒歩すぐ,    秋分から春分前日まで9:00～17:00、春分から秋分前日まで9:00～18:00    参拝は6:00から(開門6:00),    なし,入場無料。 釈迦堂 拝観料300円、高校生以下200円, 042-486-5511,
東京都,初詣,深大寺,733年に開創された関東屈指の古刹,https://www.walkerplus.com/spot/ar0313s30393/    ,巡る,    東京都調布市深大寺元町5-15-1[地図],    【電車】京王線つつじヶ丘駅および調布駅より京王バス深大寺行の終点から徒歩すぐ、JR吉祥寺駅および三鷹駅より小田急バス深大寺行の終点下車徒歩すぐ,    秋分から春分前日まで9:00～17:00、春分から秋分前日まで9:00～18:00    参拝は6:00から(開門6:00),    なし,入場無料。 釈迦堂 拝観料300円、高校生以下200円, 042-486-5511,
九州,初詣,国宝臼杵石仏,1000年の時を刻む日本を代表する石仏群,https://www.walkerplus.com/spot/ar1044s30710/    ,巡る,    大分県臼杵市深田804-1[地図],    【バス】JR臼杵駅から臼津交通バス「大分県庁前行」または「三重行」にて約20分、「臼杵石仏」下車【車】東九州自動車道 臼杵ICより車で約5分,    4月～9月 6:00～19:00、10月～3月6:00～18:00    12月31日6:00～18:00、23:30～翌1:30,    なし,大人(高校生以上)550円、小人(小中学生)270円 ※団体割引あり, 0972-65-3300,
大分県,初詣,国宝臼杵石仏,1000年の時を刻む日本を代表する石仏群,https://www.walkerplus.com/spot/ar1044s30710/    ,巡る,    大分県臼杵市深田804-1[地図],    【バス】JR臼杵駅から臼津交通バス「大分県庁前行」または「三重行」にて約20分、「臼杵石仏」下車【車】東九州自動車道 臼杵ICより車で約5分,    4月～9月 6:00～19:00、10月～3月6:00～18:00    12月31日6:00～18:00、23:30～翌1:30,    なし,大人(高校生以上)550円、小人(小中学生)270円 ※団体割引あり, 0972-65-3300,
関東,初詣,長栄山 池上本門寺,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s30385/    ,巡る,    東京都大田区池上1-1-1[地図],    【電車】東急電鉄池上線池上駅から徒歩10分、都営地下鉄西馬込駅から徒歩12分 【車】首都高速道路目黒線戸越出口から約15分、首都高速道路羽田線羽田出口から環状8号線・第2京浜国道経由し約15分 【その他】JR大森駅から池上駅行きバスで本門寺前下車、徒歩5分,    総合案内所受付10:00～15:00、閉所16:00    年末年始は公式サイトを要確認,    なし,入場無料。, 03-3752-2331 池上本門寺(10:00～16:00),
東京都,初詣,長栄山 池上本門寺,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s30385/    ,巡る,    東京都大田区池上1-1-1[地図],    【電車】東急電鉄池上線池上駅から徒歩10分、都営地下鉄西馬込駅から徒歩12分 【車】首都高速道路目黒線戸越出口から約15分、首都高速道路羽田線羽田出口から環状8号線・第2京浜国道経由し約15分 【その他】JR大森駅から池上駅行きバスで本門寺前下車、徒歩5分,    総合案内所受付10:00～15:00、閉所16:00    年末年始は公式サイトを要確認,    なし,入場無料。, 03-3752-2331 池上本門寺(10:00～16:00),
池上駅(東京都),初詣,長栄山 池上本門寺,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s30385/    ,巡る,    東京都大田区池上1-1-1[地図],    【電車】東急電鉄池上線池上駅から徒歩10分、都営地下鉄西馬込駅から徒歩12分 【車】首都高速道路目黒線戸越出口から約15分、首都高速道路羽田線羽田出口から環状8号線・第2京浜国道経由し約15分 【その他】JR大森駅から池上駅行きバスで本門寺前下車、徒歩5分,    総合案内所受付10:00～15:00、閉所16:00    年末年始は公式サイトを要確認,    なし,入場無料。, 03-3752-2331 池上本門寺(10:00～16:00),
西馬込駅(東京都),初詣,長栄山 池上本門寺,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s30385/    ,巡る,    東京都大田区池上1-1-1[地図],    【電車】東急電鉄池上線池上駅から徒歩10分、都営地下鉄西馬込駅から徒歩12分 【車】首都高速道路目黒線戸越出口から約15分、首都高速道路羽田線羽田出口から環状8号線・第2京浜国道経由し約15分 【その他】JR大森駅から池上駅行きバスで本門寺前下車、徒歩5分,    総合案内所受付10:00～15:00、閉所16:00    年末年始は公式サイトを要確認,    なし,入場無料。, 03-3752-2331 池上本門寺(10:00～16:00),
九州,初詣,大原八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s30709/    ,巡る,    大分県日田市田島二丁目184[地図],    【電車】JR日田駅から徒歩10分 【車】大分自動車道日田ICから約10分,    終日開放    年末年始 1月1日0:00～2:00、7:00～17:00／2・3日8:00～17:00／4～11日8:30～15:30,    なし,入場無料。, 0973-23-8951 大原八幡宮,
大分県,初詣,大原八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s30709/    ,巡る,    大分県日田市田島二丁目184[地図],    【電車】JR日田駅から徒歩10分 【車】大分自動車道日田ICから約10分,    終日開放    年末年始 1月1日0:00～2:00、7:00～17:00／2・3日8:00～17:00／4～11日8:30～15:30,    なし,入場無料。, 0973-23-8951 大原八幡宮,
日田駅(大分県),初詣,大原八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s30709/    ,巡る,    大分県日田市田島二丁目184[地図],    【電車】JR日田駅から徒歩10分 【車】大分自動車道日田ICから約10分,    終日開放    年末年始 1月1日0:00～2:00、7:00～17:00／2・3日8:00～17:00／4～11日8:30～15:30,    なし,入場無料。, 0973-23-8951 大原八幡宮,
関東,初詣,箱根元宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0314s300894/    ,巡る,    神奈川県足柄下郡箱根町元箱根駒ケ岳山頂[地図],    【電車】小田急電鉄箱根登山鉄道箱根湯本駅から伊豆箱根バスに乗り約65分、箱根園下車、箱根 駒ケ岳ロープウェーに乗り換え、山頂駅から徒歩7分 【車】東名高速道路厚木ICから約60分、御殿場ICから約45分で箱根園、箱根 駒ケ岳ロープウェーに乗り換え、山頂駅から徒歩7分,    10:00～15:00(参拝自由)    神職勤務日 毎月1日、13日、15日、24日、土日祝,,入場無料。, 0460-83-7123 箱根神社,
神奈川県,初詣,箱根元宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0314s300894/    ,巡る,    神奈川県足柄下郡箱根町元箱根駒ケ岳山頂[地図],    【電車】小田急電鉄箱根登山鉄道箱根湯本駅から伊豆箱根バスに乗り約65分、箱根園下車、箱根 駒ケ岳ロープウェーに乗り換え、山頂駅から徒歩7分 【車】東名高速道路厚木ICから約60分、御殿場ICから約45分で箱根園、箱根 駒ケ岳ロープウェーに乗り換え、山頂駅から徒歩7分,    10:00～15:00(参拝自由)    神職勤務日 毎月1日、13日、15日、24日、土日祝,,入場無料。, 0460-83-7123 箱根神社,
甲信越,初詣,光前寺,国の名勝に指定されている美しい庭園,https://www.walkerplus.com/spot/ar0420s30448/    ,巡る,    長野県駒ヶ根市赤穂29[地図],    【電車】JR駒ヶ根駅からしらび平行きバス約10分「切石公園下」下車徒歩約10分 【車】中央道駒ヶ根ICから約5分,    4月～11月 8:00～17:00、12月～3月 8:00～16:00 ※2020年8月現在新型コロナウイルス感染症拡大防止の為、9:00～16:00に短縮中    12月31日(木)8:00～16:00、22:00～1月1日(金)17:00、1月2日(土)・3日(日)8:00～17:00、8:00～16:00,    本坊客殿・庭園拝観のみ12月25日(金～1月3日(日)休み    天候状況等により参拝休止の場合あり,本坊客殿・庭園拝観:高校生以500円、中学生以下無料, 0265-83-2736 光前寺,
長野県,初詣,光前寺,国の名勝に指定されている美しい庭園,https://www.walkerplus.com/spot/ar0420s30448/    ,巡る,    長野県駒ヶ根市赤穂29[地図],    【電車】JR駒ヶ根駅からしらび平行きバス約10分「切石公園下」下車徒歩約10分 【車】中央道駒ヶ根ICから約5分,    4月～11月 8:00～17:00、12月～3月 8:00～16:00 ※2020年8月現在新型コロナウイルス感染症拡大防止の為、9:00～16:00に短縮中    12月31日(木)8:00～16:00、22:00～1月1日(金)17:00、1月2日(土)・3日(日)8:00～17:00、8:00～16:00,    本坊客殿・庭園拝観のみ12月25日(金～1月3日(日)休み    天候状況等により参拝休止の場合あり,本坊客殿・庭園拝観:高校生以500円、中学生以下無料, 0265-83-2736 光前寺,
東北,初詣,中尊寺,世界文化遺産の金色堂,https://www.walkerplus.com/spot/ar0203s30259/    ,巡る,    岩手県西磐井郡平泉町平泉字衣関202[地図],    【電車】JR平泉駅から徒歩25分、JR平泉駅からバス約4分 中尊寺下車 【車】東北自動車道平泉前沢ICから約5分、一関ICから約15分,    8:30～17:00    11月4日から2月末は8:30～16:30,    なし,有料。 拝観料金 大人 800円 高校生 500円 中学生 300円 小学生 200円, 0191-46-2211 中尊寺事務局,
岩手県,初詣,中尊寺,世界文化遺産の金色堂,https://www.walkerplus.com/spot/ar0203s30259/    ,巡る,    岩手県西磐井郡平泉町平泉字衣関202[地図],    【電車】JR平泉駅から徒歩25分、JR平泉駅からバス約4分 中尊寺下車 【車】東北自動車道平泉前沢ICから約5分、一関ICから約15分,    8:30～17:00    11月4日から2月末は8:30～16:30,    なし,有料。 拝観料金 大人 800円 高校生 500円 中学生 300円 小学生 200円, 0191-46-2211 中尊寺事務局,
関東,初詣,花園神社,１２００年以上の歴史を持つ、とても由緒正しい神社です,https://www.walkerplus.com/spot/ar0308s30306/    ,巡る,    茨城県北茨城市華川町花園567[地図],    【電車】JR磯原駅から車で約30分 【車】常磐自動車道北茨城ICから約25分,    終日開放    ※12月31日9:00～17:00、1月1日0:00～17:00,,, 0293-43-9212 花園神社社務所,
茨城県,初詣,花園神社,１２００年以上の歴史を持つ、とても由緒正しい神社です,https://www.walkerplus.com/spot/ar0308s30306/    ,巡る,    茨城県北茨城市華川町花園567[地図],    【電車】JR磯原駅から車で約30分 【車】常磐自動車道北茨城ICから約25分,    終日開放    ※12月31日9:00～17:00、1月1日0:00～17:00,,, 0293-43-9212 花園神社社務所,
東北,初詣,毛越寺,浄土を地上に表現した光景が目前に,https://www.walkerplus.com/spot/ar0203s30260/    ,巡る,    岩手県西磐井郡平泉町平泉字大沢58[地図],    【電車】JR平泉駅から徒歩7分 【車】東北自動車道平泉前沢ICから約10分、一関ICから約15分,    11月5日～3月4日 8:30～16:30    3月5日～11月4日 8:30～17:00,    なし,拝観料 大人 500円 30名以上で団体割引あり(2021年1月1日より拝観料金変更: 大人700円) ※12月31日・1月1日は無料, 0191-46-2331 毛越寺,
岩手県,初詣,毛越寺,浄土を地上に表現した光景が目前に,https://www.walkerplus.com/spot/ar0203s30260/    ,巡る,    岩手県西磐井郡平泉町平泉字大沢58[地図],    【電車】JR平泉駅から徒歩7分 【車】東北自動車道平泉前沢ICから約10分、一関ICから約15分,    11月5日～3月4日 8:30～16:30    3月5日～11月4日 8:30～17:00,    なし,拝観料 大人 500円 30名以上で団体割引あり(2021年1月1日より拝観料金変更: 大人700円) ※12月31日・1月1日は無料, 0191-46-2331 毛越寺,
平泉駅(岩手県),初詣,毛越寺,浄土を地上に表現した光景が目前に,https://www.walkerplus.com/spot/ar0203s30260/    ,巡る,    岩手県西磐井郡平泉町平泉字大沢58[地図],    【電車】JR平泉駅から徒歩7分 【車】東北自動車道平泉前沢ICから約10分、一関ICから約15分,    11月5日～3月4日 8:30～16:30    3月5日～11月4日 8:30～17:00,    なし,拝観料 大人 500円 30名以上で団体割引あり(2021年1月1日より拝観料金変更: 大人700円) ※12月31日・1月1日は無料, 0191-46-2331 毛越寺,
甲信越,初詣,日蓮宗総本山 身延山久遠寺,日蓮聖人によって開かれた日蓮宗の総本山,https://www.walkerplus.com/spot/ar0419s30445/    ,巡る,    山梨県南巨摩郡身延町身延3567[地図],    【電車】JR身延駅から身延山行きバス約15分終点下車徒歩約20分、JR身延駅から車約15分 【車】中央道甲府南ICから約1時間、中部横断道下部温泉早川ICから約20分、新東名新清水JCT－南部ICから約15分,    10月から3月 5:30～17:00、4月から9月 5:00～17:00 ※宝物館は9:00～16:00(最終入場15:30)    毎年12月31日5:30～17:00、22:00頃～1月1日17:00,    なし    宝物館は木曜日休館(祝日の場合は翌日),入場無料。 宝物館:一般300円、大･高200円、中･小100円、堂内拝観無料, 0556-62-1011 身延山久遠寺,
山梨県,初詣,日蓮宗総本山 身延山久遠寺,日蓮聖人によって開かれた日蓮宗の総本山,https://www.walkerplus.com/spot/ar0419s30445/    ,巡る,    山梨県南巨摩郡身延町身延3567[地図],    【電車】JR身延駅から身延山行きバス約15分終点下車徒歩約20分、JR身延駅から車約15分 【車】中央道甲府南ICから約1時間、中部横断道下部温泉早川ICから約20分、新東名新清水JCT－南部ICから約15分,    10月から3月 5:30～17:00、4月から9月 5:00～17:00 ※宝物館は9:00～16:00(最終入場15:30)    毎年12月31日5:30～17:00、22:00頃～1月1日17:00,    なし    宝物館は木曜日休館(祝日の場合は翌日),入場無料。 宝物館:一般300円、大･高200円、中･小100円、堂内拝観無料, 0556-62-1011 身延山久遠寺,
関東,初詣,乃木神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0309s30332/    ,巡る,    栃木県那須塩原市石林795[地図],    【電車】JR那須塩原駅から車で約15分。JR西那須野駅から車で約5分または徒歩約20分 【車】東北自動車道西那須野塩原ICから約10分,    通常9:00〜16:30,,, 0287-36-1194 乃木神社社務所,
栃木県,初詣,乃木神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0309s30332/    ,巡る,    栃木県那須塩原市石林795[地図],    【電車】JR那須塩原駅から車で約15分。JR西那須野駅から車で約5分または徒歩約20分 【車】東北自動車道西那須野塩原ICから約10分,    通常9:00〜16:30,,, 0287-36-1194 乃木神社社務所,
関西,初詣,大津神社,占いの神様がいる神社,https://www.walkerplus.com/spot/ar0727s30568/    ,巡る,    大阪府泉大津市若宮町4-12[地図],    【電車】南海本線泉大津駅から西へ徒歩3分,    参拝終日    社務所9:00～17:00 最終受付16:00。三が日9:00～18:00,    なし,入場無料。, 0725-32-0603,
大阪府,初詣,大津神社,占いの神様がいる神社,https://www.walkerplus.com/spot/ar0727s30568/    ,巡る,    大阪府泉大津市若宮町4-12[地図],    【電車】南海本線泉大津駅から西へ徒歩3分,    参拝終日    社務所9:00～17:00 最終受付16:00。三が日9:00～18:00,    なし,入場無料。, 0725-32-0603,
泉大津駅(大阪府),初詣,大津神社,占いの神様がいる神社,https://www.walkerplus.com/spot/ar0727s30568/    ,巡る,    大阪府泉大津市若宮町4-12[地図],    【電車】南海本線泉大津駅から西へ徒歩3分,    参拝終日    社務所9:00～17:00 最終受付16:00。三が日9:00～18:00,    なし,入場無料。, 0725-32-0603,
松ノ浜駅(大阪府),初詣,大津神社,占いの神様がいる神社,https://www.walkerplus.com/spot/ar0727s30568/    ,巡る,    大阪府泉大津市若宮町4-12[地図],    【電車】南海本線泉大津駅から西へ徒歩3分,    参拝終日    社務所9:00～17:00 最終受付16:00。三が日9:00～18:00,    なし,入場無料。, 0725-32-0603,
関東,初詣,人見神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0312s78772/    ,巡る,    千葉県君津市人見892[地図],    【電車】JR君津駅北口から君津市コミュニティバス(人見･大和田･神門線)に乗り人見神社下車徒歩1分 【車】館山自動車道木更津南ICから約15分,    24時間参拝自由。社務所対応9:00～16:00 ※月4～5日の不定休日あり (公式サイト参照)。年末年始は8:00～18:00(状況次第で変更あり),営業時間    24時間参拝自由。社務所対応9:00～16:00 ※月4～5日の不あり (公式サイト参照)。年末年始は8:00～18:00(状況次第で変更あり),, 0439-52-5008,
千葉県,初詣,人見神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0312s78772/    ,巡る,    千葉県君津市人見892[地図],    【電車】JR君津駅北口から君津市コミュニティバス(人見･大和田･神門線)に乗り人見神社下車徒歩1分 【車】館山自動車道木更津南ICから約15分,    24時間参拝自由。社務所対応9:00～16:00 ※月4～5日の不定休日あり (公式サイト参照)。年末年始は8:00～18:00(状況次第で変更あり),営業時間    24時間参拝自由。社務所対応9:00～16:00 ※月4～5日の不あり (公式サイト参照)。年末年始は8:00～18:00(状況次第で変更あり),, 0439-52-5008,
関東,初詣,日向薬師 宝城坊,豊かな自然に抱かれた心休まる霊場,https://www.walkerplus.com/spot/ar0314s30405/    ,巡る,    神奈川県伊勢原市日向1644[地図],    【電車】小田急小田原線伊勢原駅から日向薬師行きバス約20分終点下車徒歩約15分 【車】東名高速伊勢原大山ICから国道603号経由約15分,    10:00～16:00    (11月～3月) 9:00～17:00、(4月～10月) ※12月31日10:00～16:00、1月1日0:00～2:00、明け方～17:00(正月期間は人出により変更の可能性あり),    天候悪化(雨天含む)の場合,, 0463-95-1416 日向薬師,
神奈川県,初詣,日向薬師 宝城坊,豊かな自然に抱かれた心休まる霊場,https://www.walkerplus.com/spot/ar0314s30405/    ,巡る,    神奈川県伊勢原市日向1644[地図],    【電車】小田急小田原線伊勢原駅から日向薬師行きバス約20分終点下車徒歩約15分 【車】東名高速伊勢原大山ICから国道603号経由約15分,    10:00～16:00    (11月～3月) 9:00～17:00、(4月～10月) ※12月31日10:00～16:00、1月1日0:00～2:00、明け方～17:00(正月期間は人出により変更の可能性あり),    天候悪化(雨天含む)の場合,, 0463-95-1416 日向薬師,
関西,初詣,今宮神社,江戸時代の元祖“玉の輿”,https://www.walkerplus.com/spot/ar0726s30743/    ,巡る,    京都府京都市北区紫野今宮町21[地図],    【電車】阪急電鉄京都河原町駅から市バス46系統の上賀茂神社行で約30分、今宮神社前下車北へすぐ,    終日開放    社務所9:00～17:00 ※12月31日9:00～翌19:00、1月2・3日8:00～18:00,    なし,入場無料。, 075-491-0082,
京都府,初詣,今宮神社,江戸時代の元祖“玉の輿”,https://www.walkerplus.com/spot/ar0726s30743/    ,巡る,    京都府京都市北区紫野今宮町21[地図],    【電車】阪急電鉄京都河原町駅から市バス46系統の上賀茂神社行で約30分、今宮神社前下車北へすぐ,    終日開放    社務所9:00～17:00 ※12月31日9:00～翌19:00、1月2・3日8:00～18:00,    なし,入場無料。, 075-491-0082,
北海道,初詣,神道大教 札幌八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s30737/    ,巡る,    北海道北広島市輪厚中央5-3-16[地図],    【電車】札幌ターミナルから北海道中央バス千歳ターミナル行で50分、輪厚停留所からすぐ,    終日開放    社務所 9:00～17:00,    なし,入場無料, 011-377-3288,
北海道,初詣,神道大教 札幌八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s30737/    ,巡る,    北海道北広島市輪厚中央5-3-16[地図],    【電車】札幌ターミナルから北海道中央バス千歳ターミナル行で50分、輪厚停留所からすぐ,    終日開放    社務所 9:00～17:00,    なし,入場無料, 011-377-3288,
関東,初詣,大宝八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0308s30312/    ,巡る,    茨城県下妻市大宝667[地図],    【電車】関東鉄道常総線大宝駅から徒歩3分 【車】常磐道谷和原ICから約40分、常磐道土浦北ICから約40分、桜川筑西ICから国道294号線経由約40分、圏央道常総ICから約20分,    参拝は終日    通常は開所8:30～17:00、祈祷奉仕は9:00～16:30。12月31日朝8:30から1月1日の3番祈祷終了まで継続営業し、一旦お休みして6:00から再開。,    なし,祈祷は5 000円～、御朱印は300円。資料館見学 大人 200円 子供(小学生以下) 100円 ※2019年度よりAirペイを導入 クレジットカード･交通系電子マネーなど決済方法は多数あり, 0296-44-3756 大宝八幡宮,
茨城県,初詣,大宝八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0308s30312/    ,巡る,    茨城県下妻市大宝667[地図],    【電車】関東鉄道常総線大宝駅から徒歩3分 【車】常磐道谷和原ICから約40分、常磐道土浦北ICから約40分、桜川筑西ICから国道294号線経由約40分、圏央道常総ICから約20分,    参拝は終日    通常は開所8:30～17:00、祈祷奉仕は9:00～16:30。12月31日朝8:30から1月1日の3番祈祷終了まで継続営業し、一旦お休みして6:00から再開。,    なし,祈祷は5 000円～、御朱印は300円。資料館見学 大人 200円 子供(小学生以下) 100円 ※2019年度よりAirペイを導入 クレジットカード･交通系電子マネーなど決済方法は多数あり, 0296-44-3756 大宝八幡宮,
大宝駅(茨城県),初詣,大宝八幡宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0308s30312/    ,巡る,    茨城県下妻市大宝667[地図],    【電車】関東鉄道常総線大宝駅から徒歩3分 【車】常磐道谷和原ICから約40分、常磐道土浦北ICから約40分、桜川筑西ICから国道294号線経由約40分、圏央道常総ICから約20分,    参拝は終日    通常は開所8:30～17:00、祈祷奉仕は9:00～16:30。12月31日朝8:30から1月1日の3番祈祷終了まで継続営業し、一旦お休みして6:00から再開。,    なし,祈祷は5 000円～、御朱印は300円。資料館見学 大人 200円 子供(小学生以下) 100円 ※2019年度よりAirペイを導入 クレジットカード･交通系電子マネーなど決済方法は多数あり, 0296-44-3756 大宝八幡宮,
関東,初詣,根津神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s200010/    ,巡る,    東京都文京区根津1-28-9[地図],    【電車】東京メトロ根津駅･千駄木駅･東大前駅から徒歩5分,    夏期5:00～18:00、冬期6:00～17:00 ※季節によって変動あり    年末年始12月31日6:00～17:00、1月1日0:00～19:00,    なし,参拝無料。つつじ苑 4月中旬～5月上旬のみ開苑200円 ※保護者同伴の小学生以下は無料, 03-3822-0753 根津神社社務所,
東京都,初詣,根津神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s200010/    ,巡る,    東京都文京区根津1-28-9[地図],    【電車】東京メトロ根津駅･千駄木駅･東大前駅から徒歩5分,    夏期5:00～18:00、冬期6:00～17:00 ※季節によって変動あり    年末年始12月31日6:00～17:00、1月1日0:00～19:00,    なし,参拝無料。つつじ苑 4月中旬～5月上旬のみ開苑200円 ※保護者同伴の小学生以下は無料, 03-3822-0753 根津神社社務所,
東大前駅(東京都),初詣,根津神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s200010/    ,巡る,    東京都文京区根津1-28-9[地図],    【電車】東京メトロ根津駅･千駄木駅･東大前駅から徒歩5分,    夏期5:00～18:00、冬期6:00～17:00 ※季節によって変動あり    年末年始12月31日6:00～17:00、1月1日0:00～19:00,    なし,参拝無料。つつじ苑 4月中旬～5月上旬のみ開苑200円 ※保護者同伴の小学生以下は無料, 03-3822-0753 根津神社社務所,
根津駅(東京都),初詣,根津神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s200010/    ,巡る,    東京都文京区根津1-28-9[地図],    【電車】東京メトロ根津駅･千駄木駅･東大前駅から徒歩5分,    夏期5:00～18:00、冬期6:00～17:00 ※季節によって変動あり    年末年始12月31日6:00～17:00、1月1日0:00～19:00,    なし,参拝無料。つつじ苑 4月中旬～5月上旬のみ開苑200円 ※保護者同伴の小学生以下は無料, 03-3822-0753 根津神社社務所,
