area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
倉敷市駅(岡山県),子供と,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
中国,恋人と・夫婦で,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
岡山県,恋人と・夫婦で,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
倉敷駅(岡山県),恋人と・夫婦で,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
倉敷市駅(岡山県),恋人と・夫婦で,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
中国,友達と,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
岡山県,友達と,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
倉敷駅(岡山県),友達と,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
倉敷市駅(岡山県),友達と,桃太郎のからくり博物館,桃太郎の謎を解き明かす博物館,https://www.walkerplus.com/spot/ar0833s61449/    ,観る・学ぶ,    岡山県倉敷市本町5-11[地図],    【電車】JR倉敷駅から徒歩15分,    10:00～17:00,    なし,有料。 入館料 大人600円、小人(小・中・高校生)400円、幼児(5歳以上)100円, 086-423-2008,
関東,美術館,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
栃木県,美術館,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
関東,子供と,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
栃木県,子供と,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
関東,恋人と・夫婦で,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
栃木県,恋人と・夫婦で,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
関東,友達と,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
栃木県,友達と,那須とりっくあーとぴあ,錯覚の不思議が楽しめるトリックアート美術館,https://www.walkerplus.com/spot/ar0309s70279/    ,観る・学ぶ,    栃木県那須郡那須町高久甲5760[地図],    【電車】JR宇都宮線黒磯駅から車で約20分、那須塩原駅から車で30分 【車】東北自動車道那須ICから約8分、黒磯板室ICから約20分,    9:30～18:00　夏期期間(8月)9:00～18:00　冬期期間(10月～3月)9:30～17:00,    なし。改装等による臨時休館あり,有料。 入館券(単館券)：大人(高校生以上) 1300円 小・中学生 800円 未就学児無料／ 2館共通券：大人(高校生以上) 2100円 小・中学生 1400円 未就学児無料／ 3館共通券：大人(高校生以上) 2800円 小・中学生 1900円 未就学児無料, 0287-62-8388,
中国,植物園,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
山口県,植物園,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
中国,博物館・資料館,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
山口県,博物館・資料館,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
中国,子供と,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
山口県,子供と,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
中国,恋人と・夫婦で,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
山口県,恋人と・夫婦で,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
中国,友達と,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
山口県,友達と,ときわミュージアム 世界を旅する植物館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318431/    ,観る・学ぶ,    山口県宇部市野中3-4-29[地図],    【電車】JR新山口駅から宇部市営バスで約30分ときわ公園入口下車すぐ、またはJR常盤駅から徒歩15分 【車】山陽自動車道山口南ICから約30分、宇部ICから約15分。山口宇部道路宇部東ICから約5分,    9:00～17:00(世界を旅する植物館は9:30～17:00) 最終入館16:30,    火曜(祝日の場合はその翌日)、年末年始(臨時開館の場合あり)    イベント時変更あり,有料。 世界を旅する植物館入館料 一般300円、70歳以上200円、18歳未満(高校生以下)無料, 0836-37-2888 火曜を除く8:30～17:00,
中国,美術館,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
広島県,美術館,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
中国,博物館・資料館,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
広島県,博物館・資料館,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
中国,子供と,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
広島県,子供と,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
中国,恋人と・夫婦で,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
広島県,恋人と・夫婦で,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
中国,友達と,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
広島県,友達と,耕三寺博物館,重要文化財や重要美術品を収蔵する、寺に併設した博物館,https://www.walkerplus.com/spot/ar0834s49154/    ,観る・学ぶ,    広島県尾道市瀬戸田町瀬戸田553-2[地図],    【電車】JR三原駅から徒歩4分、三原港から快速船に乗り約25分、瀬戸田港下船徒歩10分 【車】本州方面より:しまなみ海道生口島北ICから約10分、四国方面より:しまなみ海道生口島南ICから約10分,    9:00～17:00、最終入館16:30,    なし,有料。 入館料 一般1400円、シニア(65歳以上)1200円、大学生1000円、高校生800円、中学生以下無料。クレジットカードの他に各種ICカード等も使用可, 0845-27-0800,
関東,ギャラリー,DESIGN FESTA GALLERY,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s66298/    ,観る・学ぶ,    東京都渋谷区神宮前3-20-18(GALLERY WEST)[地図],    【電車】東京メトロ明治神宮前駅から徒歩5分、JR原宿駅から徒歩10分,    11:00～20:00,    デザインフェスタのイベント時、年末年始,入館料 無料, 03-3479-1442,
東京都,ギャラリー,DESIGN FESTA GALLERY,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s66298/    ,観る・学ぶ,    東京都渋谷区神宮前3-20-18(GALLERY WEST)[地図],    【電車】東京メトロ明治神宮前駅から徒歩5分、JR原宿駅から徒歩10分,    11:00～20:00,    デザインフェスタのイベント時、年末年始,入館料 無料, 03-3479-1442,
明治神宮前（原宿）駅(東京都),ギャラリー,DESIGN FESTA GALLERY,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s66298/    ,観る・学ぶ,    東京都渋谷区神宮前3-20-18(GALLERY WEST)[地図],    【電車】東京メトロ明治神宮前駅から徒歩5分、JR原宿駅から徒歩10分,    11:00～20:00,    デザインフェスタのイベント時、年末年始,入館料 無料, 03-3479-1442,
原宿駅(東京都),ギャラリー,DESIGN FESTA GALLERY,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s66298/    ,観る・学ぶ,    東京都渋谷区神宮前3-20-18(GALLERY WEST)[地図],    【電車】東京メトロ明治神宮前駅から徒歩5分、JR原宿駅から徒歩10分,    11:00～20:00,    デザインフェスタのイベント時、年末年始,入館料 無料, 03-3479-1442,
表参道駅(東京都),ギャラリー,DESIGN FESTA GALLERY,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s66298/    ,観る・学ぶ,    東京都渋谷区神宮前3-20-18(GALLERY WEST)[地図],    【電車】東京メトロ明治神宮前駅から徒歩5分、JR原宿駅から徒歩10分,    11:00～20:00,    デザインフェスタのイベント時、年末年始,入館料 無料, 03-3479-1442,
外苑前駅(東京都),ギャラリー,DESIGN FESTA GALLERY,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s66298/    ,観る・学ぶ,    東京都渋谷区神宮前3-20-18(GALLERY WEST)[地図],    【電車】東京メトロ明治神宮前駅から徒歩5分、JR原宿駅から徒歩10分,    11:00～20:00,    デザインフェスタのイベント時、年末年始,入館料 無料, 03-3479-1442,
中国,美術館,三朝バイオリン美術館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s63261/    ,観る・学ぶ,    鳥取県東伯郡三朝町三朝199-1[地図],    【電車】JR倉吉駅からバスで三朝温泉商工センター前停留所下車、徒歩5分 【車】鳥取自動車道羽合ICから約30分または中国自動車道院庄ICから約45分,    10:00～18:00,    火曜日、第3月曜日、年末年始,有料。 入館料 大人500円、小中高生250円、80歳以上と未就学児は入館料無料、身体障害者と付き添い1名まで入館無料, 0858-43-3111,
鳥取県,美術館,三朝バイオリン美術館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s63261/    ,観る・学ぶ,    鳥取県東伯郡三朝町三朝199-1[地図],    【電車】JR倉吉駅からバスで三朝温泉商工センター前停留所下車、徒歩5分 【車】鳥取自動車道羽合ICから約30分または中国自動車道院庄ICから約45分,    10:00～18:00,    火曜日、第3月曜日、年末年始,有料。 入館料 大人500円、小中高生250円、80歳以上と未就学児は入館料無料、身体障害者と付き添い1名まで入館無料, 0858-43-3111,
中国,子供と,三朝バイオリン美術館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s63261/    ,観る・学ぶ,    鳥取県東伯郡三朝町三朝199-1[地図],    【電車】JR倉吉駅からバスで三朝温泉商工センター前停留所下車、徒歩5分 【車】鳥取自動車道羽合ICから約30分または中国自動車道院庄ICから約45分,    10:00～18:00,    火曜日、第3月曜日、年末年始,有料。 入館料 大人500円、小中高生250円、80歳以上と未就学児は入館料無料、身体障害者と付き添い1名まで入館無料, 0858-43-3111,
鳥取県,子供と,三朝バイオリン美術館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s63261/    ,観る・学ぶ,    鳥取県東伯郡三朝町三朝199-1[地図],    【電車】JR倉吉駅からバスで三朝温泉商工センター前停留所下車、徒歩5分 【車】鳥取自動車道羽合ICから約30分または中国自動車道院庄ICから約45分,    10:00～18:00,    火曜日、第3月曜日、年末年始,有料。 入館料 大人500円、小中高生250円、80歳以上と未就学児は入館料無料、身体障害者と付き添い1名まで入館無料, 0858-43-3111,
中国,恋人と・夫婦で,三朝バイオリン美術館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s63261/    ,観る・学ぶ,    鳥取県東伯郡三朝町三朝199-1[地図],    【電車】JR倉吉駅からバスで三朝温泉商工センター前停留所下車、徒歩5分 【車】鳥取自動車道羽合ICから約30分または中国自動車道院庄ICから約45分,    10:00～18:00,    火曜日、第3月曜日、年末年始,有料。 入館料 大人500円、小中高生250円、80歳以上と未就学児は入館料無料、身体障害者と付き添い1名まで入館無料, 0858-43-3111,
鳥取県,恋人と・夫婦で,三朝バイオリン美術館,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s63261/    ,観る・学ぶ,    鳥取県東伯郡三朝町三朝199-1[地図],    【電車】JR倉吉駅からバスで三朝温泉商工センター前停留所下車、徒歩5分 【車】鳥取自動車道羽合ICから約30分または中国自動車道院庄ICから約45分,    10:00～18:00,    火曜日、第3月曜日、年末年始,有料。 入館料 大人500円、小中高生250円、80歳以上と未就学児は入館料無料、身体障害者と付き添い1名まで入館無料, 0858-43-3111,
